DataID,Language,MWE,Setting,Previous,Target,Next,Label
train_one_shot.PT.456.1,PT,vinho tinto,one_shot,"Em um recipiente, dissolva a farinha de trigo na água e adicione ao caldo peneirado do cozimento na assadeira.","Acrescente o Vinho Tinto Seco, o suco de limão, os cravos-da-índia, os anises-estrelados e deixe ferver sobre a chama do fogão até engrossar.",Corte as batatas em canoas e cozinhe em água fervente por 10 minutos.,0
train_one_shot.PT.461.1,PT,voto secreto,one_shot,"Também [será instalada] uma urna externa, na chapelaria ou garagem, para que os senadores possam exercer seu direito de voto"".","Após a definição, com urna para voto secreto, o presidente da CPI escolhe o relator --enquanto o presidente é o responsável por conduzir os trabalhos de investigação e por determinar as fases que o colegiado vai seguir e o ritmo dos trabalhos, o relator prepara o parecer final, após os trabalhos.","É ele, por exemplo, o responsável por sugerir indiciamentos ou não. ",1
train_one_shot.GL.513.1,GL,aire libre,one_shot,"“BFF é o Festival de música e deportes de acción mais importante de Ferrol, onde pensamos reunir cada ano cerca de 120.000 persoas para gozar das competicións, exhibicións, concertos, gastronomía e o ambiente único que se xenera.","O Festival celébrase na praia de Doniños (Ferrol), ao aire libre e é totalmente gratuito.",Conta con concertos ao aire libre e sesións de DJs durante toda a noite que completan a programación.,0
train_one_shot.GL.514.1,GL,ataque cardíaco,one_shot,"Pero a inestabilidade política, e o Partido da Nai Patria fíxose cada vez máis corrupto.",Turgut Özal morreu dun ataque cardíaco en 1993 e Demirel Suleyman foi elixido presidente.,"As eleccións 1995 conduciron a unha coalición de goberno efémera entre o Partido da Nai Patria de Yilmaz e o Partido do Camiño Verdadeiro, agora con Tansu Ciller como líder.",0
train_one_shot.GL.515.1,GL,auditoría externa,one_shot,"A ACSUG renova as certificacións do seu Sistema de Xestión da Calidade e do Medio Ambiente nas normas ISO 9001, ISO 14001 e Regulamento EMAS.",A empresa AENOR levou a cabo en 2018 a auditoría externa de renovación da certificación do sistema de xestión da ACSUG.,"Como resultado da auditoría, a ACSUG renovou ata 2021, as certificacións na norma ISO 9001:2015, norma ISO 14001:2015 e regulamento EMAS.",1
train_one_shot.GL.516.1,GL,aviso amarelo,one_shot,"O luns manterase unha situación similar, coa cota de neve sobre os 600 metros.","Doutra banda, a AEMET activou avisos por fenómenos costeiros en boa parte do litoral, de modo que o risco importante afectará á Coruña e Lugo, mentres que Pontevedra terá aviso amarelo.",Acumulacións de ata 30 centímetros de neve en estradas de Lugo,0
train_one_shot.GL.517.1,GL,banda ancha,one_shot,Construídos en plástico extrusionado que garante a máxima robustez e inclúe protección anticorrosión en compoñentes internos e reloxo e cuberta estanca de protección de alimento.,"Provistos de banda ancha de carga que permite a reposición de penso con grande facilidade, así como a distribución homoxénea do alimento durante as 12 horas do ciclo controlado polo temporizador.",Asegura a provisión continua de alimento en condicións óptimas para o cultivo durante 24 horas.,1
train_one_shot.GL.517.2,GL,banda ancha,one_shot,"Durante moitos anos España, foi dos países que máis pagaban pola conexión a Rede de redes, chegando a ser o país máis caro de Europa.","O acceso a internet de banda ancha é caro e de malísima calidade na zona rural do noso concello, o que ralentiza o desenrolo da sociedade da información.","O acceso a internet debería ser considerado como un servizo universal, o que obrigaría a Administración a garantir a súa dispoñibilidade a calquera cidadán, viva onde viva.",0
train_one_shot.GL.518.1,GL,banda sonora,one_shot,"Setembro é o álbum debut da cantora portuguesa Leonor Andrade, lanzado o 13 de maio de 2016.","Aínda que nun principio o álbum so ía ter cancións en portugués, o segundo sinxelo do álbum, que participou na banda sonora da telenovela ""Santa Bárbara"", chamado ""Strong for Too Long"" é totalmente en inglés.","O 29 de abril do 2016 publícase a ""pre-venda"" do álbum na plataforma dixital iTunes.",0
train_one_shot.GL.519.1,GL,bandeiras negras,one_shot,"Alertan ademais de que este proxecto podería provocar ""a desconfiguración da orografía das rías galegas"".","Podes ver aquí, un por un, os puntos e bandeiras negras outorgadas a Galiza por Ecoloxistas en Acción (páxina 63).",É preciso que te rexistres para poder participar en Vieiros.,0
train_one_shot.GL.519.2,GL,bandeiras negras,one_shot,"Unha campaña propón facer un seguimento dos compromisos que fan os candidatos sobre transparencia, responsabilidade e xustiza social.",Colectivos ecoloxistas colocan bandeiras negras en diferentes praias e zonas costeiras denunciando os puntos máis ameazados.,"Os ecoloxistas critican que a Compañía Española de Seguros de Crédito á Exportación, de maioría estatal, vaille garantir ao grupo empresarial unha ""póliza por riscos políticos"".",1
train_one_shot.GL.520.1,GL,brazos abertos,one_shot,É tal a viraxe dada por Colombia que o portal da prestixiosa guía de viaxes Lonely Planet o recomenda en segundo lugar como mellor país de destino para o ano 2017.,"As razóns, segundo a editorial, son unha mestura de cultura, natureza e hospitalidade vibrante entre un pobo que recibe ao visitante cos brazos abertos.","Dentro do proceso de transformación no que está inmerso, Medellín preséntase como unha cidade de certo aire “señorito” e cunha noite bastante animada.",0
train_one_shot.GL.521.1,GL,burato negro,one_shot,Os buratos negros estelares teñen densidades moito maiores que os supermasivos.,"Se se acumula materia a densidade nuclear (a densidade que hai no núcleo dun átomo, que é duns 1018 kg/m3; densidade que tamén se alcanza nunha estrela e neutróns), esta acumulación estará dentro do seu propio raio de Schwarzschild cunhas 3 masas solares e sería un burato negro estelar.",Unha masa pequena ten un raio de Schwarzschild extremadamente pequeno.,0
train_one_shot.GL.522.1,GL,camisa branca,one_shot,"Filemón Pi é o xefe de Mortadelo, e é un pouco máis baixo ca este.","Ten só dous pelos na cabeza, e leva unha camisa branca e un pantalón vermello, se ben nos primeiros anos da súa publicación levaba unha gran pipa na boca e un atuendo similar ó de Sherlock Holmes.","É quen acostuma levar os golpes cando algo sae mal (é dicir, case sempre).",1
train_one_shot.GL.523.1,GL,casco antigo,one_shot,"Dentro da filosofía da Asociación de Veciños de Carreira de dar a coñecer o patrimonio natural e cultural de Galicia, un grupo de máis de 50 personas adicouse a visitar as terras do norte da provincia de A Coruña estes pasados días.","Visitaron lugares como o casco antigo de Pontedeume, onde coincidiron coa multitudinaria procesión do Domingo de Ramos, que alí chaman “a procesión da Borriquiña”.","As fermosas paisaxes de Cedeira foron o seguinte punto de interese da excursión, que tivo o punto álxido nun dos lugares máis lendarios de Galicia: San Andrés de Teixido.",0
train_one_shot.GL.524.1,GL,centros educativos,one_shot,Vilagarcía de Arousa,A Xunta ratifica o seu compromiso cos centros educativos galegos durante unha visita ao IES A Cañiza," O vicepresidente acudiu a este centro de ensino medio, xunto co delegado territorial da Xunta en Pontevedra",1
train_one_shot.GL.525.1,GL,centro neurálxico,one_shot,"A Deputación de Ourense colabora con esta proba deportiva que transcorrerá polo municipio de Piñor a cal “permitirá gozar aos asistentes, ademais dun evento deportivo, das excelencias turísticas e gastronómicas que ofrece Piñor e a súa bisbarra”, afirmou Rosendo Fernández.","Pola súa banda, Ignacio Davila explicou o desenvolvemento da proba, que terá como “centro neurálxico” o campo de fútbol de Grobas.","Na xornada do sábado “a primeira pasada será as 12.15 horas, e posteriormente faranse dúas máis.",0
train_one_shot.GL.526.1,GL,cidade vella,one_shot,"Salamanca, ademais, está considerada como gran referente mundial na ensinanza do español, co coñecido como ""turismo idiomático"", e que concentra o 78% da oferta existente en Castela e León, e do 16% de España.",A cidade vella de Salamanca foi declarada Patrimonio da Humanidade pola Unesco en 1988.,"Lugares de interese da cidade, moitos deles dentro do «Barrio Vello», son:",0
train_one_shot.GL.527.1,GL,clases altas,one_shot,"Pero os xeitos de divertirse seguiron dependendo moito da tradición, do xénero, da clase social e do lugar.","As clases altas gozaban de máis lecer nos seus liceos e casinos, mentres os máis humildes xuntábanse no bar ou na taberna onde, polo xeral, aínda non entraban as mulleres.","As festas continuaron moi controladas,",0
train_one_shot.GL.528.1,GL,días hábiles,one_shot,"A información pública o ""Estudo Informativo do Proxecto da Nova Estación Intermodal de Ourense""","En virtude da aprobación provisional do estudo e conforme ao disposto no artigo 5.5 da vixente Lei 38/2015 do Sector Ferroviario, sométese a información pública devandito estudo por un período de 30 días hábiles, contados a partir do día seguinte ao de publicación do presente anuncio no Boletín Oficial do Estado, para ser examinado polas persoas que o desexen, quen poderá formular observacións sobre a concepción global do trazado, na medida en que afecte o interese xeral.",Si desexa facer algún comentario poder enviar un correo a celso.delgado@congreso.es,0
train_one_shot.GL.529.1,GL,enerxía limpa,one_shot,"E en Galicia hai indicios, recursos ou reservas de 7 deles, pero só 3 están en explotación.","Xa hai moitas edificacións nas que se instalaron bombas de calor para calefacción,auga quente sanitaria e climatización, é unha enerxía limpa e de probada eficiencia.",Pero hai zonas máis óptimas para o suu uso que outras?,1
train_one_shot.GL.530.1,GL,fenda dixital,one_shot,"O paradigma dixital está a mudar as formas de ler, de escribir e de informarse.",As posibilidades de infotoxicación tamén son moitas e a fenda dixital unha evidencia que está xerar unha nova forma disparidade no acceso aos recursos da sociedade da información.,Xa dicía o Nietzshe que aquilo que non me destrue fortaléceme.,0
train_one_shot.GL.531.1,GL,festa rachada,one_shot,"O terceiro día trae a música da orquestra coruñesa JUAN MALLO e da cántabra HOLLYWOOD, e xa para rematar o martes AMÉRICA SL e a orquestra CAPITOL poñerán o broche final.",En Ponteceso comezan catro días de festa rachada para competir con Muxía.,Ha de haber para todos!,0
train_one_shot.GL.532.1,GL,glóbulos vermellos,one_shot,"Sobchak: dacordo en todo, salvo que no estudo, cando menos idealmente, non debería ser así, aínda que si se tende cara a iso (terías que pasarte pola miña facultade, iso era competitividade e o demais parvadas).","No deporte, que non se poda empregar EPO pero si adestrar a grandes altitudes para producir mais glóbulos vermellos (que é exactamente o que fai a EPO) é para min o exemplo mais claro de absurdo e de curtedade de miras moral.","Occam: supoño que será algo semellante ao factor de impacto das revistas científicas, unha especie de baremo dos traballos que publicas, en que revistas, as veces que se che cita, cousas así.",1
train_one_shot.GL.533.1,GL,golpe duro,one_shot,"De tódolos xeitos, creo que o problema é das 'esquerdas' en xeral.","Evidentemente, a radical-revolucionaria veu esfarelado o seu proxecto coa queda da URSS (incluso para Trotskos, Maos, Luxemburgistas... a falla dun referente real, mellor ou peor, que 'funcionase' foi un golpe duro), mais a esquerda 'moderada', socialdemócrata, tamén se veu (e ve) afectada, nun escenario de triunfo do capitalismo e de cada día máis insistentes chamadas a modelos liberais, recurtes a todo o que cheire a keynesianismo, e xa non digamos falar de socialismo, anque sexa moderadamente e nun remoto futuro...","Agora, que Zizek é un pesimista nato... É que vive diso.",0
train_one_shot.GL.533.2,GL,golpe duro,one_shot,Unha cámara fotográfica esixe máis coidados que unha lupa ou uns prismáticos.,A auga resúltalle case mortal e un golpe duro pode tamén terminar con ela.,"Á hora de limpala, ademais, debes ser moi coidadoso cos seus controis e lentes.",1
train_one_shot.GL.534.1,GL,horas baixas,one_shot,Rubalcaba non quere cargar coa herdanza dos gobernos de Zapatero.,O presidente está en horas baixas e cómpre diferenciarse se se aspira a maquillar a previsíbel derrota electoral.,"Por iso está a facer unha precampaña con guiños á esquerda e ao movemento 15-M. Ao pouco de ser elixido candidato, anunciou que ía introducir no programa algunhas propostas para favorecer a participación.",0
train_one_shot.GL.535.1,GL,incendios forestais,one_shot,"Táboas de resultados do proceso de selección de 6 peóns forestais de brigadas para a prevención, vixilancia e defensa contra incendios forestais","Táboas de resultados da selección de 2 peóns forestais condutor de brigadas de prevención, vixilancia e defensa contra incendios forestais",Solicitude de permisos para as cacharelas de San Xoán,1
train_one_shot.GL.536.1,GL,leña verde,one_shot,"Ser traballador, de palabra e aforrador eran valores imprescindibles dunha familia pobre que loitase por saír adiante.","Vagos, incumpridores e gastadores eran fume, leña verde, homes de pouco proveito.","A ninguén se lle ocorría tirar da manta máis do que daba, e non só iso, se realmente había algún afán de progreso deberíanse aprender as artes de economizar, quitar de aquí e dalí, privándose, sacrificándose, para ir xuntando un mínimo aforro.",0
train_one_shot.GL.536.2,GL,leña verde,one_shot,"A pelexa entre as distintas familias peperas e a indolencia do goberno de Feijoo atrasando a resolución ditándoa fora de prazo, é outro motivo no que se pode apoia-la impugnación xudicial.","As supostas contrapartidas de inversión vai ser coma o fume que dá a leña verde; pra mostra vai chegar con Estela Eólica; a empresa vinculada ó PP, que fora constituída cun capital de tres mil euros e que se atopaba practicamente en quebra antes do concurso.","É Estela Eólica a que, supostamente, como contrapartida da adxudicación, ía construír unha planta de tratamento de lixo pra Galicia Sur.",1
train_one_shot.GL.537.1,GL,ligazóns mortas,one_shot,"Se a fonte só existe en liña, debe darse a ligazón aínda que esta estea restrinxida baixo rexistro ou subscrición.","Para axudar a previr as ligazóns mortas, poden usarse identificadores persistentes para algúns tipos de fontes.","Algúns artigos científicos teñen un DOI, mentres que algúns xornais en liña e blogs teñen ligazóns permanentes que se manteñen estables.",0
train_one_shot.GL.538.1,GL,lingua galega,one_shot,"Dentro destas últimas, o documento recolle medidas dirixidas aos tres elementos analizados, profesorado, alumnado e familias.","“É preciso dotar aos nenos e nas procedentes de familias castelanfalantes de referentes en lingua galega”, di, “traballar a conciencia metalingüística e aumentar así a resistencia ao cambio das nenas e nenos inicialmente galegofalantes”.","O Concello de Ames, cuxo salón de plenos acolleu esta cuarta feira a presentación de A lingua no CEIP Agro do Muíño, comprometeuse a “aproveitar esta información para seguir a traballar nesta dirección nos múltiples eidos en que ten capacidade de acción, desde a rede municipal de servizos educativos complementarios de conciliación ata as actividades deportivas e lúdicas dirixidas ao público máis novo”.",1
train_one_shot.GL.539.1,GL,lume lento,one_shot,"No ranking da revista Rolling Stone dos mellores albums dos noventa, este album atópase entre os cen destacados da década.","Na xira de abril e maio de 2015 comprobouse que o libro de Luna segue sendo o mesmo: o que empezou a escribir Wareham tras a disolución da súa anterior banda, Galaxie 500, e co que se dedicou, a través de sete discos de estudio e un en directo -entre 1992 e 2005-, a levar a terreos con máis pulsacións e máis afilados as cancións elípticas e envolventes da súa citada banda previa, esas nas que Wareham aportaba unha voz de tenor planeadora e texturas de guitarra a lume lento.","O concerto de Luna en Ferrol estará precedido polo valenciano Ramirez Exposure, unha das revelacións da música peninsular dos últimos anos.",0
train_one_shot.GL.540.1,GL,luz verde,one_shot,"En realidade, a verdadeira alexandrita é unha variedade de crisoberilo, non un zafiro.",Os rubís son corindóns que conteñen impurezas de cromo que absorben a luz verde amarelada e dan lugar a unha cor vermella rubí máis intensa canto máior é o contido de cromo.,Os zafiros púrpura conteñen cantidades traza de vanadio e poden ser máis ou menos escuros.,1
train_one_shot.GL.540.2,GL,luz verde,one_shot,"Unha peza na que tamén tomaron parte Fina Mantiñán, Rosalía Pazo, Elena Colmero, Soledad Penalta, Mónica Alonso, María Xosé Díaz, Almudena Fernández Fariña,Menchu Lamas e Tatiana Medal.",O PNV dá a luz verde aos orzamentos de Rajoy o mesmo día que pacta con Bildu o novo status para Euskadi,A fuga do penal de Iruña: unha evasión que rematou co asasinato de 58 antifascistas galegos,0
train_one_shot.GL.541.1,GL,luz vermella,one_shot,* A presidenta Tsai planea realizar unha visita aos aliados diplomáticos no segundo semestre do ano.,"Non hai ningún aliado onde as relacións oficiais con Taiwán estean en luz vermella, dixo David Lee.",Tsai pretende visitar os 21 aliados diplomáticos durante o seu mandato.,0
train_one_shot.GL.541.2,GL,luz vermella,one_shot,"Aínda que isto non é visible en circunstancias normais debido a que o cerebro ""completa"" a información, con certos patróns de iluminación con luz azul, é visible unha mancha escura no punto de foco.","[17] Ademais, se se observa unha mestura de luz vermella e azul (ao ver luz branca a través dun filrtro dicroico), o punto do foco foveal terá unha mancha vermella central rodeada dalgúns bordos vermellos.","[17][18] Isto denomínase mancha de Maxwell, por James Clerk Maxwell[19] que a descubriu.",1
train_one_shot.GL.542.1,GL,masa salarial,one_shot,Abre os Ollos,"Resolver as alegacións presentadas e se procede aprobar definitivamente o orzamento xeral para o exercicio 2018, as bases de execución do orzamento, límite de gasto non financieiro para o exercicio 2018, cadro de persoal e a masa salarial do persoal laboral do Concello de Oroso.","Aprobar, previa ratificación da urxencia, trasladar a data de celebración do seguinte pleno ordinario para o día 5 de abril de 2018.",0
train_one_shot.GL.543.1,GL,materia escura,one_shot,"Orbitamos ao seu redor pola súa gran forza de atracción, e non nos decatamos de que nos converte en espaghetti porque coidamos que as verdadeiras leis son as que rexen a física da política, que a suspensión se dá ao outro lado, na materia escura de que se compón a sociedade civil.",Tamén din os físicos que a materia escura é a maioría inmensa do universo que habitamos.,Máis ou menos o que Marx viña a dicir do proletariado: a inmensa maioría.,0
train_one_shot.GL.544.1,GL,memoria viva,one_shot,Hoxe está Alfonso Gil.,"Esta experiencia que xa moi poucos lembramos de pertiño, merece ser posta no seu haber con letras grandes, relatala con testemuños polo miúdo e de completo, antes de que desaparezamos os poucos que temos aínda a memoria viva de daquela.",Penso que vale a pena.,0
train_one_shot.GL.544.2,GL,memoria viva,one_shot,"O seu negocio, un muíño xusto á entrada de Lugo, na antiga N-VI na entrada dende O Bierzo, no río Rato, leva funcionando dende 1939 e nos seus comezos producía fariñas para o pan de racionamento.","Hoxe en día segue producindo pan de trigo, millo e centeo do país e, aínda que non ten certificacións de pan ecolóxico, nin vende por internet, si é a memoria viva dunha tradición que abastece de fariña do país a boa parte dos fornos lucenses.",Así é o traballo do Consorcio de Santiago no rural,1
train_one_shot.GL.545.1,GL,monte baixo,one_shot,Os cinco son considerados adultos.,"Son animales excepcionalmente recios, vigorosos, resistentes á fatiga e de gran fortaleza física, frugais na súa alimentación, adaptados ó monte baixo e ó sotobosque de Galicia.",No mapa atópanse as zonas onde abundan os cabalos galegos de monte.,0
train_one_shot.GL.546.1,GL,órgano central,one_shot,"Do mesmo xeito que os incendios forestais globais fai millóns de anos, a explosión de armas nucleares tamén podería inxectar grandes cantidades de hollín na atmosfera, o que podería conducir a un arrefriado global temporal.","Nada no corpo humano é azaroso, e tampouco o é a posición do órgano central dosistema cardiovascular.","Cada órgano posúe unha localización concreta para asegurar o correcto funcionamento do organismo, e agora os científicos pescudaron o mecanismo desta fina enxeñería da natureza: o corazón sitúase á esquerda debido a unha forza de empuxe que xera un grupo de células no lado dereito, tal como detalla un estudo publicado na revista Nature.",1
train_one_shot.GL.546.2,GL,órgano central,one_shot,"En 1915, debido ao apoio prestado polo SPD á participación alemá na primeira guerra mundial, ela, xunto con Karl Liebknecht fundaron a Liga Espartaquista (Spartakusbund) que posteriormente se convertería no Partido Comunista Alemán.","Durante a Revolución Alemá de 1918 fundou o xornal Die Rote Fahne (A Bandeira Vermella), que se converteu no órgano central do movemento espartaquista.","Publicou diversas análises e ensaios noutros xornais da época, como o Leipziger Volkszeitung e ademais, foi autora de diversos libros, dos cales destaca Die Akkumulation des Kapitals (en galego, A acumulación do capital), e tamén Sozialreform oder Revolution?",0
train_one_shot.GL.547.1,GL,paseo marítimo,one_shot,"É un pequeno areal situado no barrio de Areeta, xunto ao porto deportivo.",Hai un paseo marítimo que rodea a praia e chega ata Algorta.,É a primeira praia da marxe dereita da ría de Bilbao.,0
train_one_shot.GL.548.1,GL,pegada ecolóxica,one_shot,"Rúa peonil do Calvario, na praza do mercado","Durante todo o día haberá postos de venta de produtos de comercio xusto e actividades infantís e obradorios de globoflexia, de cálculo da pegada ecolóxica, de creación de chaveiros con materiais reutilizados, xogos tradicionais...",Praza de Galicia,0
train_one_shot.GL.549.1,GL,poboación activa,one_shot,"O director, premio da Crítica do Festival de Cannes en 2016, quere achegar a visión dos lumes forestais desde varias perspectivas.","O 40,2% da poboación activa en España sofre desemprego, subemprego ou precariedade.","O paro e os postos a tempo parcial non desexado propician que institucións que se dedican a analizar o mercado procuren medidas alternativas para estudalo, tendo en conta á poboación desanimada e inactiva pero que desexa traballar.",0
train_one_shot.GL.550.1,GL,porta grande,one_shot,As tumbas terreñas lousan o adro e flanquean a igrexa.,"Á esquerda da porta grande, en terra, observamos a tumba de “Don Manuel López Vizcaíno.",Párroco.,1
train_one_shot.GL.550.2,GL,porta grande,one_shot,Feijoo e Trabazo retomaron a súa xeira de triunfos no Rosal,Os dous dominadores da Copa Galicia 2017 regresaron pola porta grande ao certame autonómico na súa quinta xornada.,"Despois de perderse a anterior cita puntuable por coincidencia coa Copa de España, Iván Feijoo e Irene Trabazo retomaron a súa xeira de triunfos na localidade...",0
train_one_shot.GL.551.1,GL,puntos fortes,one_shot,Tanto a intervención de Víctor F. Freixanes como a do propio Monteagudo foron memorables.,"Nuns días nos que se están a espallar os datos sobre a perda de galegofalantes, son de agradecer as visións optimistas; pero non dun optimismo inxenuo, senón daquel que nace da crenza no que se está a facer ben; daquel optimismo que busca os puntos fortes das malas novas, e sobre todo do optimismo que nace da razón e da procura do sentidiño común.","Nunha tarde de choiva de palabras, a dicir deles, que son os dous moi poéticos, trataron de desvincular o conflito lingüístico de todas esas connotacións que tratan de colgarlle: a de minoritario, a de sectaria, a política, a de que ten que decidirse na educación … , tan só trataron de identificar a lingua como unha marca de calidade de Galicia e dos galegos, o que nos diferenza dos demais, pero que non nos vai supor ningunha eiva, todo o contrario, é un valor engadido que nos abre moitas portas cun mínimo esforzo.",0
train_one_shot.GL.552.1,GL,puntos limpos,one_shot,"Analízanse as respostas sobre todo respecto a produtos que non cumpren con algunha das catro R (pilas non recargables, baterías de móbiles, lámpadas,...)","Na última parte do obradoiro fálase sobre os puntos limpos: que son, funcionamento, materiais que recollen, situación e horarios en cada concello,....","Co fin de involucrar ao público asistente ao obradoiro faise entrega dun obsequio relacionado coa temática, como son bolsas de material reciclado (que respaldan a reutilización frente ás de plástico) e trapos de tela (para defender o seu uso frente aos rollos de papel).",0
train_one_shot.GL.553.1,GL,puntos negros,one_shot,"Por este motivo, propoñerán tamén demandar á Xunta de Galiza a elaboración dun informe sobre a calidade da auga da ría de Betanzos, a situación do saneamento e os puntos de vertidos así como dun cronograma das actuacións previstas pola Consellería de Medio ambiente para solucionar estas deficiencias.","“Segundo a Axencia Europea do Medio Ambiente, dos 21 puntos negros onde a calidade da auga é insuficiente das 652 probas que se realizaron en Galiza, dous están na ría de Betanzos”, relata o edil nacionalista.","Ademais, para solucionar os vertidos procedentes da rede municipal de saneamento, toda vez que a Directiva 91/271/CE de 21 de maio indica que dende o ano 2005 todas as aglomeracións urbanas de máis de 2000 habitantes deberán contar con sistemas de depuración, desde o BNG propoñen que o goberno local complete “a rede de saneamento dotando aos núcleos sen depuración de plantas depuradoras coas solucións máis respectuosas para o medio, dispondo dun cronograma de actuacións e partidas específicas para este investimento nos orzamentos” e que se dirixa aos outros concellos da ría para demandarlles o propio.",0
train_one_shot.GL.553.2,GL,puntos negros,one_shot,O estado adulto ten cor castaña con manchas negras e grises sobre o corpo.,O abdome da femia é lixeiramente máis longo que os élitros e é branco con dous puntos negros ovais.,Os adultos poden voar e dispersarse así doadamente a outros campos e lugares de almacenamento de legumes.,1
train_one_shot.GL.554.1,GL,renda básica,one_shot,"Eu, Daniel Blake, son un cidadán, nin máis nin menos”.","En España, ao longo das dúas últimas décadas, foi tomando corpo un movemento difuso a favor da renda básica.","É o produto dunha sementeira tenaz na que participaron investigadores e estudosos como Ramiro Pinto, José Iglesias, Daniel Raventós, Carolina del Olmo, Cive Pérez, David Casassas, Amaia Pérez, Óscar Jurado, Carmen Castro ou Jorge Moruno, entre moitos outros e colectivos como Baladre, a Rede Renda Básica, Arenci, os Campamentos Dignidade ou a Fundación de Investigacións Marxistas.",0
train_one_shot.GL.555.1,GL,salto cualitativo,one_shot,"“Trátase dun proxecto industrial, a largo prazo, que se basea no sector civil e na alta tecnoloxía”, explicou o dirixente municipal, que insistiu en que “se o proxecto vai nesta liña” terá o apoio do Concello.",Ferreiro explicou ante os medios que a empresa lle comunicou que de cara ao mes de outubro espera abordar un “salto cualitativo” que se traducirá nunha maior contratación e en máis encargos.,"Por outro lado, o Ministerio de Defensa cedeu a explotación a Hércules de Armamento dunha parte dos terreos sobre os que se asentaba a antiga Fábrica de Armas, pero non todos.",0
train_one_shot.GL.556.1,GL,tempos escuros,one_shot,"Criouse nunha taberna, comezou a súa vida vendo o mundo á altura da petrina e escoitando a confusión de voces dos clientes da súa nai.",Anos despois contáballe ás amizades as aventuras daqueles tempos escuros.,Un día que Mofa e Befa non deron creado un esquetch para un compromiso botaron a Cadaval ao escenario e durante 40 minutos falou X falar.,0
train_one_shot.GL.557.1,GL,tempo parcial,one_shot,"A causa de que que tanto a homes como mulleres teñan este tipo de contratos é que non poden encontrar outros empregos; con todo, o coidado de familiares é o segundo motivo para as mulleres traballaren deste xeito.","Así pois, máis do 90 por cento das persoas ocupadas a tempo parcial para atender aos fillos ou a persoas dependentes son mulleres.","Pero se ben é certo que o emprego a tempo parcial pode ter diferentes causas difíciles de cuantificar obxectivamente, hai unha estatística que amosa claramente a desigualdade que viven homes e mulleres: a taxa de emprego no Estado español nos homes de 25 a 49 anos aumenta en caso de teren fillos menores de 12 anos -do 79,3% ao 82%-, mentres que nas mulleres vai diminuíndo mentres aumenta o número de descendentes de menos desa idade -do 68,4% ao 62,3% en caso dun fillo, ao 47% en caso de tres-.",0
train_one_shot.GL.558.1,GL,venres negro,one_shot,"Paréceme ben que as empresas de servizos, de tecnoloxías domésticas e, en especial, o sector da roupa e do calzado saquen iniciativas para incentivar o consumo, pero non podían ser un pouco máis creativos?","Venres negro soa mal, pero ter un término propio sería deixar claro que algo temos que dicir nós como cultura e unha medida de achegamento aos potenciais consumidores.","A falla de imaxinación igual vén da man dun intento de reflotar un consumo familiar dependente duns salarios baixos, agravado por este tempo -ata hai pouco primaveral- que non incita a renovar o armario.",0
train_one_shot.GL.559.1,GL,vida laboral,one_shot,"Se é o caso, e de acordo co disposto no artigo 31.4 da Lei 9/2007, do 13 de xuño, de subvencións de Galicia, publicarase mediante resolución da persoa titular da Secretaría Xeral de Emprego o esgotamento das partidas orzamentarias asignadas.","a) Muller desempregada: aquela que estea inscrita como demandante de emprego no Servizo Público de Emprego no momento da súa contratación vinculada ao programa e que, pola súa vez, careza de ocupación segundo o informe de vida laboral da Tesouraría Xeral da Seguridade Social.","b) Acción formativa: formación para que se imparte, ben con medios propios da entidade beneficiaria ou ben a través dunha entidade externa ou expertos, co obxecto de que a persoa traballadora participante adquira coñecementos e habilidades en relación co posto de traballo que se desenvolve na empresa participante no marco do programa.",0
train_one_shot.GL.559.2,GL,vida laboral,one_shot,A aparición de estrés pode ser debida a:,Equilibrio inestable entre a vida laboral e a persoal.,"As consecuencias derivadas deste risco son fundamentalmente de tipo psicolóxico, podendo chegar a materializarse estados de ansiedade e depresións.",1
train_one_shot.GL.560.1,GL,vida real,one_shot,"Porque Zenobia, valente guerreira e raíña de Palmira, é quen infunde forza á nena protagonista na súa loita pola supervivencia.","Iso si, non hai ningunha solución ao conflito no libro, como semella non existir na vida real, só é unha constatación da crúa realidade que viven miles de nenos e nenas actualmente.","É un relato cru, moi cruel, adubiado coa poesía da reflexión.",0
train_one_shot.GL.560.2,GL,vida real,one_shot,"Creo que para próximos anos, deberían poñer libros con temas maís apropiados para a nosa idade.","A miña opinión sobre este libro é boa, pero, como outras compañeiras que comentaron anteriormente, penso que no argumento mestúrase a vida real dunha adolescente cunha ficción que fai que a historia perda realismo.","Ademais, paréceme que hai certas opinións da rapaza que che fai recordar que o libro foi escrito por un home.",1
train_one_shot.GL.561.1,GL,vivenda libre,one_shot,"Unha das actividades é a promoción de solo residencial, onde podemos destacar a firma de convenios cos concellos da Comunidade Autonoma para a construcción de vivendas de protección autonómica.",Con isto preténdese cubrir a demanda das persoas que non teñen acceso a vivenda libre.,"Co obxecto de optimizar a estrutura de profesionais de Xestur Galicia, unha das actividades que leva a cabo é a asistencia técnica e servizos en tódalas problemáticas urbanísticas que se presenten na nosa Comunidade Autonoma e que sexan demandadas.",0
