DataID,Language,MWE,Setting,Previous,Target,Next,Label
train_zero_shot.EN.239.12,EN,pain killer,zero_shot,Your healthcare provider will clean the area where you’ll have your injection.,"Usually, your healthcare provider will inject a local pain killer (anesthetic) into the area around your joint.",This is so you won’t feel any pain or discomfort in the area during the treatment.,0
train_zero_shot.EN.239.13,EN,pain killer,zero_shot,DCI officers from the Homicide Department dusted the scene.,An empty packet of a pain killer tablet 'Mara Moja' was on the bedside cabinet when the detectives visited.,A wrist watch was also recovered from the scene of crime by the detectives.,0
train_zero_shot.EN.239.14,EN,pain killer,zero_shot,No other state requires FDA approval for medical cannabis.”,Rubel said their medical marijuana legislation essentially regulates the drug like an opioid pain killer.,"There’s not a lot of basis for treating them differently,” she said.",0
train_zero_shot.EN.239.15,EN,pain killer,zero_shot,Angle's new Kurt Angle Show gave him the platform to discuss that period in his life.,He said that pain killers gave him energy and he loved them.,They immediately took the pain away.,0
train_zero_shot.EN.239.16,EN,pain killer,zero_shot,Morphine was found in her urine.,"Jurors heard morphine could indicate heroin had been taken, if not the pain killer diamorphine.",Brandford also denies a charge of revenge porn.,0
train_zero_shot.EN.239.17,EN,pain killer,zero_shot,"There’s nothing quite like the pairing of coconut and pineapple, or even coconut and rum.","Piña colada lovers are sure to be in heaven upon the first sip, and will be challenged to find a flaw with the Pain Killer.","While there’s only a small amount of nutmeg, the spice adds a unique flavor to the drink that complements the sweetness of the fruit.",1
train_zero_shot.EN.239.18,EN,pain killer,zero_shot,"In our Drink of the Week segment, we’ll showcase one type of beer, wine, cocktail — you name it — to try during your stay in the region.","This week’s drink is Round Hill Pines Beach Resort’s signature Pain Killer, a concoction that puts a slight twist on a classic piña colada.","The Pain Killer consists of light and dark rums, pineapple and orange juices, cream of coconut and nutmeg — it’s blended, making it the ideal drink to sip on the beach at the lakefront resort.",1
train_zero_shot.EN.239.19,EN,pain killer,zero_shot,"This week’s drink is Round Hill Pines Beach Resort’s signature Pain Killer, a concoction that puts a slight twist on a classic piña colada.","The Pain Killer consists of light and dark rums, pineapple and orange juices, cream of coconut and nutmeg — it’s blended, making it the ideal drink to sip on the beach at the lakefront resort.","There’s nothing quite like the pairing of coconut and pineapple, or even coconut and rum.",1
train_zero_shot.EN.239.20,EN,pain killer,zero_shot,Sky Ferreira joins Iceage on new single 'Pain Killer',Sky Ferreira has joined Iceage on their new single 'Pain Killer'.,The track is the second to be taken from the Danish band's upcoming...,1
train_zero_shot.EN.28.1,EN,balance sheet,zero_shot,We would like to thank Iliad and UAHC for their strategic support of SinglePoint over the years.”,"As the company continues to improve its balance sheet, management believes it will open up the Company to accretive growth capital that will enable SinglePoint to facilitate additional acquisitions in the solar and renewable energy sector that meet our intended criteria of having a historical revenue base, operational profitability that will continue to expand our national solar footprint in residential solar and small commercial.",We are committed to building the leading national solar network.,0
train_zero_shot.EN.28.2,EN,balance sheet,zero_shot,"They say that ""the numbers don't lie,"" and that is true more for financial analysis than anything else.","Balance sheets are important for many reasons, but the most common ones are: when a merger is being considered, when a company needs to considering asset liquidation to prop up debt, when an investor is considering a position in a company, and when a company looks inward to determine if they are in a stable enough financial situation to expand or begin paying back debts.","Many experts consider the top line, or cash, the most important item on a company's balance sheet.",0
train_zero_shot.EN.28.3,EN,balance sheet,zero_shot,"Under U.S. accounting rules, as of publication, if the lease rental payments’ present value is 75 percent or more of the asset’s value, the asset and liability must be recorded on the lessee’s balance sheet.","If the rental payments amount to less than 75 percent of the asset’s value, they do not need to be recorded on the lessor’s balance sheet.","In July 2011, the International Accounting Standards Board and its U.S. sister organization, the Financial Accounting Standards Board suggested that the difference between operating and capital lease should be abolished.",0
train_zero_shot.EN.28.4,EN,balance sheet,zero_shot,The Board evaluated various options and is of the view that rights issue would be an equitable mode of fund raising as it gives its shareholders an equal opportunity to participate in the growth of the Company.,"The Company intends to utilize the funds to meet its objectives of strengthening its balance sheet and for general corporate purposes, including working capital for growth,” AFL stated in a stock exchange filing to the BSE.",AFL on Wednesday widened its net loss to Rs 66.62 crore for the quarter ended December as the impact of the pandemic persists.,0
train_zero_shot.EN.28.5,EN,balance sheet,zero_shot,We are committed to increasing shareholder value and actively implementing and executing on the right steps we believe will drive value.,Paying off the entirety of our external debt significantly improves our balance sheet and positions the Company to more quickly meet the requirements for uplisting to a national exchange.,"With the elimination of all external debt, we are poised to access future expansion opportunities and drive additional growth in alternative energy and solar centric solutions in 2021 and beyond,” commented Wil Ralston President.",0
train_zero_shot.EN.28.6,EN,balance sheet,zero_shot,"The addition of Ether, along with our liquid Bitcoin futures and options, will create new opportunities for a broad array of clients, whether they are looking to hedge ether positions in the spot market or gain exposure to this cryptocurrency on a regulated derivatives marketplace,"" McCourt added.","Tesla Adds Bitcoin to the Firm's Balance Sheet, Analysts Believe More Businesses Will Follow Suit",A number of analysts said that they were also not surprised to hear that Elon Musk's Tesla was getting into bitcoin after the announcement on Monday.,0
train_zero_shot.EN.28.7,EN,balance sheet,zero_shot,The company said this will not only eliminate the interest payments but will also allow HealthLynked to obtain a bank line of credit at current low interest rates.,"This conversion from debt to equity allows us to further strengthen our balance sheet and reallocates $1.3 million in working capital that will not be required for retirement of Iconic's debt in cash,” HealthLynked chief financial officer George O'Leary said in a statement.",READ: HealthLynked is a formidable player in healthcare with several revenue spinning businesses,0
train_zero_shot.EN.28.8,EN,balance sheet,zero_shot,"Depending on the circumstances, a business could truly be worth far more than its owners' equity, as in the case of Apple, or if there's something fundamentally wrong with a business, its true value could be less than the owners' equity.",The reason for this is that there's quite a bit of important information that a balance sheet and owner's equity doesn't tell us.,"For example, it doesn't tell us whether a business is profitable or not, what its operating margin is, or whether it produces positive operating cash flow.",0
train_zero_shot.EN.28.9,EN,balance sheet,zero_shot,Voyager Digital is a platform that offers APIs and mobile apps to allow for the trading of cryptocurrencies.,"It’s listed on the CSE, the Canadian Stock Exchange, and has more than 2,500 BTC on its balance sheet as per its November 2020 filing — presumably partly due to its bullish attitude on cryptocurrencies, but also based on its line of business.",Some common themes come out of the top bitcoin treasury holders in publicly traded companies — that can help explain the trend and perhaps triangulate who might be next.,0
train_zero_shot.EN.28.10,EN,balance sheet,zero_shot,"Since it is just a snapshot in time, it can only use the difference between this point in time and another single point in time in the past.","Because it is static, many financial ratios draw on data included in both the balance sheet and the more dynamic income statement and statement of cash flows to paint a fuller picture of what's going on with a company's business.",Different accounting systems and ways of dealing with depreciation and inventories will also change the figures posted to a balance sheet.,0
train_zero_shot.EN.28.11,EN,balance sheet,zero_shot,"We expect the trickle of institutional investment thus far to become an overwhelming flood in the rest of 2021 and beyond.""","John Wu, President of Ava Labs also spoke about Tesla joining all the companies with bitcoin on corporate balance sheets.","Tesla's purchase of $1.5B of bitcoin not only continues the momentum of public companies purchasing crypto, but could be a watershed moment that establishes some allocation of digital assets as a cornerstone of a healthy, diversified treasury,"" Wu stressed.",0
train_zero_shot.EN.28.12,EN,balance sheet,zero_shot,"Fundamental analysts, when valuing a company or considering an investment opportunity, normally start by examining the balance sheet.","This is because the balance sheet is a snapshot of a company's assets and liabilities at a single point in time, not spread over the course of a year such as with the income statement.","The balance sheet contains a lot of important information, some of which are more important to focus on to get a general understanding of the health and dealings of a company.",0
train_zero_shot.EN.28.13,EN,balance sheet,zero_shot,"Finally, a company needs free cash flow to pay off debts; accounting profits just don't cut it.","While Syscom Computer Engineering has net cash on its balance sheet, it's still worth looking at its ability to convert earnings before interest and taxes (EBIT) into free cash flow to help us understand how quickly it builds that up (or erodes) cash balance.","Fortunately for all shareholders, Syscom Computer Engineering has generated even more free cash flow than EBIT over the past three years.",0
train_zero_shot.EN.28.14,EN,balance sheet,zero_shot,"In July 2011, the International Accounting Standards Board and its U.S. sister organization, the Financial Accounting Standards Board suggested that the difference between operating and capital lease should be abolished.",The organizations proposed that all lease asset values and liabilities be added to the lessee’s balance sheet.,"Factoring is the process in which a business receives an advance on its accounts receivable from a third party, the “factor,” at a discount.",0
train_zero_shot.EN.28.15,EN,balance sheet,zero_shot,The balance sheet is used alongside other important financial statements such as the income statement and statement of cash flows in conducting fundamental analysis or calculating financial ratios.,"A balance sheet is a financial statement that reports a company's assets, liabilities and shareholders' equity.",The balance sheet is one of the three (income statement and statement of cash flows being the other two) core financial statements used to evaluate a business.,0
train_zero_shot.EN.28.16,EN,balance sheet,zero_shot,The Company remains committed to safely and efficiently serving the needs of its customers globally.,"We are pleased to have completed our restructuring process and to emerge with renewed balance sheet strength and strategic flexibility,"" said Robert Eifler, President and Chief Executive Officer.","On behalf of the Company, I would like to personally thank our customers, vendors, lenders, bondholders and board of directors, for their support throughout this process.",0
train_zero_shot.EN.28.17,EN,balance sheet,zero_shot,"The facility will be undrawn at closing and carries an accordion feature allowing for an additional $250 million of capacity, subject to customary terms and conditions.",This transaction provides us with more flexibility on our balance sheet to deliver on our growth agenda.,"We are taking advantage of the favorable market environment to optimize our capital structure and strengthen our balance sheet,"" remarked Cynthia Gaylor, Chief Financial Officer of DocuSign.",0
train_zero_shot.EN.28.18,EN,balance sheet,zero_shot,A capital lease allows the lessor to assume a proportion of an asset’s ownership and enjoy some of its benefits.,"Under U.S. accounting rules, as of publication, if the lease rental payments’ present value is 75 percent or more of the asset’s value, the asset and liability must be recorded on the lessee’s balance sheet.","If the rental payments amount to less than 75 percent of the asset’s value, they do not need to be recorded on the lessor’s balance sheet.",0
train_zero_shot.EN.28.19,EN,balance sheet,zero_shot,"Because it is static, many financial ratios draw on data included in both the balance sheet and the more dynamic income statement and statement of cash flows to paint a fuller picture of what's going on with a company's business.",Different accounting systems and ways of dealing with depreciation and inventories will also change the figures posted to a balance sheet.,"Because of this, managers have some ability to game the numbers to look more favorable.",0
train_zero_shot.EN.28.20,EN,balance sheet,zero_shot,"They turned in enormous profits for shareholders only as long as housing prices kept running higher, which of course they didn’t.","By the time 2008 rolled around, F&F (along with the banks) were near collapse; private investors stopped buying their debt, which sat on F&F’s balance sheet like a ticking time bomb.",The federal government decided to bail them out and take them over because if they defaulted it would have had the market impact of a tsunami.,0
train_zero_shot.EN.132.1,EN,jet lag,zero_shot,"The moisturizing mask, which also contains vitamins C and E, is a beauty editor favorite.",We at Summer Fridays are carefully monitoring recent community feedback citing temporary redness and irritation experienced by some customers when using Jet Lag Mask.,"We deeply regret any discomfort or inconvenience caused by this issue and are confident that the use of this product does not pose a threat to the health and safety of our customers,” the company said in a statement.",1
train_zero_shot.EN.132.2,EN,jet lag,zero_shot,"Chapter 3, the Jet Lag Therapy Pharmaceuticals market trends competitive situation, sales, revenue and global market share of top manufacturers are analyzed emphatically by landscape contrast.","Chapter 4, the Jet Lag Therapy Pharmaceuticals breakdown data are shown at the regional level, to show the sales, revenue and growth by regions, from.","Chapter 5, 6, 7, 8 and 9, to break the sales data at the country level, with sales, revenue and market share for key countries in the world.",1
train_zero_shot.EN.132.3,EN,jet lag,zero_shot,"Wine and tapas bar in the center of the Gothic Quarter, Jet Lag is a welcome new addition to Barcelona's bar scene.","Nestled behind Plaza Sant Jus, just up from Jaume Metro station, Jet Lag serves a range of amazing, international wines including those from France, Argentina, Italy and Chile.","They also have great cheese plates and tasty bread as well as an extensive menu including salads meats, fish dishes and a variety of other options.",1
train_zero_shot.EN.132.4,EN,jet lag,zero_shot,"However, a representative from the company has told Guardian Australia it is not aware of any issues relating to that product.",Summer Fridays says it is working with retail partners to return specific lot codes of the Jet Lag Mask and that it will offer purchasers refunds.,"The company also says it is working on a “minor reformulation” of the mask, including the removal of essential oils.",1
train_zero_shot.EN.132.5,EN,jet lag,zero_shot,"To analyze the global Jet Lag Therapy Pharmaceuticals market size by geographical region, type and application, and forecast to 2024.","To analyze the Jet Lag Therapy Pharmaceuticals with respect to market growth trends, opportunities, challenges and their contribution to the total market.","Assess the production processes, major issues, and solutions to mitigate the development risk.",1
train_zero_shot.EN.132.6,EN,jet lag,zero_shot,"I was like, this cannot be normal.”","Waldon’s experience echoes those of a number of Australian consumers who have used the Jet Lag Mask, which is made by US skincare company Summer Fridays.","In online reviews and on social media, customers have reported suffering facial burns from the product, with many comparing their reactions to bad sunburn.",1
train_zero_shot.EN.132.7,EN,jet lag,zero_shot,"Besides the transient symptoms associated with single episodes of jet lag, repeated or even chronic misalignment of internal and external time promotes greater chronic health disturbances, such as tumor development, immune suppression and lasting cognitive impairment.","Mechanistically, jet lag is believed to result from a global desynchrony within the circadian timing system, resulting from a differential rate of adaptation of tissue circadian clocks to a new light–dark cycle.",Most currently available therapies for jet lag aim at resetting the circadian pacemaker of the suprachiasmatic nuclei at the destination.,0
train_zero_shot.EN.132.8,EN,jet lag,zero_shot,"Symptoms include sleep disruption, impaired cognitive performance, loss of appetite, depression and gastrointestinal disturbances.","Besides the transient symptoms associated with single episodes of jet lag, repeated or even chronic misalignment of internal and external time promotes greater chronic health disturbances, such as tumor development, immune suppression and lasting cognitive impairment.","Mechanistically, jet lag is believed to result from a global desynchrony within the circadian timing system, resulting from a differential rate of adaptation of tissue circadian clocks to a new light–dark cycle.",0
train_zero_shot.EN.132.9,EN,jet lag,zero_shot,"With its jet lag app, Timeshifter has demonstrated an ability to translate sleep and circadian neuroscience into a tool that helps travelers proactively reset their circadian clock quickly to new time zones,” said Dr. Steven Lockley.",Shift work can cause many of the same problems as jet lag but is a bigger challenge as the problems are not isolated to a specific trip but are part of the workers’ everyday lives.,"As with jet lag, the app has to address not only the sleep and circadian factors underlying shift work but has to combine this with practical advice that workers can follow.",0
train_zero_shot.EN.132.10,EN,jet lag,zero_shot,Shift work can cause many of the same problems as jet lag but is a bigger challenge as the problems are not isolated to a specific trip but are part of the workers’ everyday lives.,"As with jet lag, the app has to address not only the sleep and circadian factors underlying shift work but has to combine this with practical advice that workers can follow.","This approach has worked well for jet lag and we are excited to apply the same principles to a problem to improve the health, wellbeing, safety, and productivity of the many millions of shift workers worldwide.”",0
train_zero_shot.EN.132.11,EN,jet lag,zero_shot,"On the other hand, if you're trying to get some rest, reduce your protein intake and eat more food items that are high in complex carbohydrates, such as whole grain cereal, bananas, potatoes, beans, pasta and oatmeal.","During your flight, it also helps to move about the cabin, not only to stretch your legs, but also to reduce the risk of jet lag and the risk of swelling of your legs and feet (thrombosis).","If you have a long layover, you should get off the plane and go for an extended walk; you'll have plenty of time to rest when back on board.",0
train_zero_shot.EN.132.12,EN,jet lag,zero_shot,"The outcome measures looked at subjective well being daytime tiredness, onset, quality of sleep, psychological functioning, duration of return to normal, or indicators of circadian rhythms.","The studies found that melatonin was quite effective when taken close to the target bedtime at the destination, decreased jet lag from flights crossing 5 or more time zones.","Daily doses of melatonin between 0.5 and 5mg were both equally effective, except that people started to fall asleep a lot faster when using the higher dose.",0
train_zero_shot.EN.132.13,EN,jet lag,zero_shot,"Mechanistically, jet lag is believed to result from a global desynchrony within the circadian timing system, resulting from a differential rate of adaptation of tissue circadian clocks to a new light–dark cycle.",Most currently available therapies for jet lag aim at resetting the circadian pacemaker of the suprachiasmatic nuclei at the destination.,"Because of the highly disorganized state of the internal clock during jet lag, the correct timing of interventions may become difficult under these conditions.",0
train_zero_shot.EN.132.14,EN,jet lag,zero_shot,"Amazon Explore uses local experts to help customize live streaming experiences, like a tour of Singapore’s Gardens by the Bay, where you’ll see the Flower Dome and the impressive Supertree Grove light up at night.","You reserve a specific date, and then the host streams the experience directly to you, where you’ll be able to ask questions, take photos, and enjoy a new place without having to deal with any jet lag.","There are over 200 different experiences, starting at $10.",0
train_zero_shot.EN.132.15,EN,jet lag,zero_shot,"As with jet lag, the app has to address not only the sleep and circadian factors underlying shift work but has to combine this with practical advice that workers can follow.","This approach has worked well for jet lag and we are excited to apply the same principles to a problem to improve the health, wellbeing, safety, and productivity of the many millions of shift workers worldwide.”","Timeshifter is finalizing $2 million in financing, and has raised $3 million so far.",0
train_zero_shot.EN.132.16,EN,jet lag,zero_shot,"As with jet lag, the app has to address not only the sleep and circadian factors underlying shift work but has to combine this with practical advice that workers can follow.","This approach has worked well for jet lag and we are excited to apply the same principles to a problem to improve the health, wellbeing, safety, and productivity of the many millions of shift workers worldwide.""","Timeshifter is finalizing $2 million in financing, and has raised $3 million so far.",0
train_zero_shot.EN.132.17,EN,jet lag,zero_shot,Most currently available therapies for jet lag aim at resetting the circadian pacemaker of the suprachiasmatic nuclei at the destination.,"Because of the highly disorganized state of the internal clock during jet lag, the correct timing of interventions may become difficult under these conditions.",Glucocorticoids (GCs) show prominent circadian rhythms controlled by an interplay of clocks in the suprachiasmatic nuclei and the adrenal cortex.,0
train_zero_shot.EN.132.18,EN,jet lag,zero_shot,Rodent models of jet lag have helped us to better understand its pathophysiology.,"They demonstrate that jet lag is not only accompanied by a mismatch between external and internal time, but also by substantial internal desynchrony resulting from the different adaptation speed of different cellular clocks within the body (Figure 1).","16–18] SCN clocks are the first to be reset, while most peripheral oscillators adapt with slower kinetics.",0
train_zero_shot.EN.132.19,EN,jet lag,zero_shot,Jet lag might soon become history ,"Scripps Research scientists say that they have determined the molecular structure of a plant photolyase protein, which is very similar to the two proteins that control the circadian clock in humans and other mammals, moving a step closer to making jet lag history.",The researchers claim that their study has even enabled them to test how structural changes affect the function of such proteins.,0
train_zero_shot.EN.132.20,EN,jet lag,zero_shot,"While animal studies suggest that genetic clock ablation has only minor effects on basic biological function, it appears that under challenged conditions, circadian disruption might well prove to be detrimental.",One example for such a challenge is jet lag.,"Others include extensive or restricted light exposure as experienced by night shift workers or during the winter months in high latitude regions, respectively.",0
train_zero_shot.EN.132.21,EN,jet lag,zero_shot,Managers are able to nip off to Singapore or Australia for a couple of days and still be back in time for their weekly meeting.,And yet the effects of jet lag on personal performance are rarely admittted openly by the globetrotting executive.,"When asked for their views, many executives were terse on the subject, others openly hostile, while yet others obviously considered the whole subject too frivolous.",0
train_zero_shot.EN.132.22,EN,jet lag,zero_shot,"One thing I wish employers would do is allow a return day for those coming back from afar,"" says Dr Meadows.","Your mental capacity is naturally going to be low when you're jet lagged, so an extra day to rest and recuperate from a long haul flight makes such a difference.","It's one of the things we teach in our corporate education programmes, for companies who send employees all around the world.",0
train_zero_shot.EN.132.23,EN,jet lag,zero_shot,Very few studies have addressed this issue so far and most are restricted to animal models.,"Nevertheless, some progress has been made and several novel compounds have been described that specifically address the global state of circadian desynchrony observed during jet lag.","One of these compounds is MET, which can be used to alter circadian rhythms of GC secretion from the adrenal gland.",0
train_zero_shot.EN.132.24,EN,jet lag,zero_shot,You could learn how to own this one too through simple dos and don’ts that make your holiday a productive one to cool your heels off and get back to work with full gusto!,"The key to avoiding jet lag, even before your trip begins is restoring all your energy through good night’s sleep.","Remember that, most your woes can be cured by sleep.",0
train_zero_shot.EN.132.25,EN,jet lag,zero_shot,"If you are, however, going to be spending long hours on a plane, you need to ensure you don’t get dehydrated.","Prep yourself by training your mind and body to have more water and once you’ve set out on the trip, have a glass of water (at least) every hour of your flight to avoid jet lag.",Water can be substituted with green tea or juices.,0
train_zero_shot.EN.47.1,EN,spelling bee,zero_shot,"This year's spelling bee was done virtually as an online test through the Scripps National Spelling Bee program, according to Hasbrouck Heights Middle School Social Studies teacher James Muska, who organizes the event.","Even though there were no judges, parents, or spotlight of being on the stage, Hasbrouck Heights Middle School sixth grader Enric Soni won the annual spelling bee by answering 39 of 40 questions correctly.","He will move on to represent Hasbrouck Heights in the North Jersey Spelling Bee.The North Jersey Spelling Bee will include the counties of Bergen and Passaic only, according to the event's website.",1
train_zero_shot.EN.47.2,EN,spelling bee,zero_shot,"In all, about 40 students from 20 public, private and charter schools throughout Santa Fe participated in Saturday's event, which was held in the Jemez Room at Santa Fe Community College.","Vocabulary rounds, which came up every three or four rounds, were incorporated into the county spelling bee for the first time this year.","Kristy Dillingham, coordinator of instructional programs for Santa Fe Public Schools and organizer of this year's county spelling bee, said the vocabulary rounds are intended to show whether the spellers truly understand the words and their proper usage.",1
train_zero_shot.EN.47.3,EN,spelling bee,zero_shot,"The Spelling Bee competition was composed of three rounds, 150 students participated in the first round, out of 50 students qualified for the second round, and then 12 for the third and final round.","On the final round, the 12 finalists were each given 30 seconds to spell the words given to them, and the student with the most amount of words spelt correctly from a fixed set of words won the spelling bee”, pointed out Dr. Mackin.","The Spelling Bee gives students the opportunity to further develop their vocabulary in an educational, interactive and fun method.",1
train_zero_shot.EN.47.4,EN,spelling bee,zero_shot,"Whatever the case, “I was really thrilled to see the kids who were not normally your spellers put some effort into it,” said Jansen, who noted that in general she is seeing more academic effort this school year with less missing homework and more pages read.","Despite having to be online, “I feel this was one of the best spelling bees in five years,” Jansen said.","Now she and Bray are waiting to find out how the state spelling bee will be run in March, and Bray said she plans to study more for that competition than she did for the local spelling bee.",1
train_zero_shot.EN.47.5,EN,spelling bee,zero_shot,"So, beginning the Monday before the spelling bee, Bray studied with her mom’s help an hour before bed each night.","My mom will go down the list and find a word and say it out loud and I’ll say it and spell and say it again, just like a regular spelling bee,” said Bray, who had never participated in a spelling bee before, but had a general idea of how they worked from books she has read and from talking with other kids.","The most difficult word she encountered during the competition was “iniquity,” she said.",1
train_zero_shot.EN.47.6,EN,spelling bee,zero_shot,"Pronouncer Ronnie McFarling said he thought any number of the contestants could have won the day, it all just came down to what word each got.","I think we had six or seven ladies up here, I really think any one of them could have won the spelling bee,” he said “Sometimes it's just the words you get.”","McFarling added he would normally have reduced the difficulty of the words when the competition got down to six contestants, but did not this year because of the skill of the remaining participants.",1
train_zero_shot.EN.47.7,EN,spelling bee,zero_shot,An eighth grader at Thomas County Middle School survived 32 rounds of competition to win this year’s spelling bee for the county schools.,"To narrow down the competition, prior spelling bees were held at Cross Creek Elementary and Thomas County Middle School for students in fourth through eighth grades.","Charlie Emmett walked away a winner after defeating an eighth grade classmate from the middle school, Natalie Carlisle, who was runner up.",1
train_zero_shot.EN.47.8,EN,spelling bee,zero_shot,"You kind of get used to the stage effect (after three previous championships),” he said.",Top spellers from all of Gwinnett’s elementary and middle schools competed in the spelling bee Saturday.,"The students first competed in a written round and then the top 15 students competed in an oral round that gradually whittled the competitors down to a single winner, 13 other regional qualifiers and an alternate for the regional competition.",1
train_zero_shot.EN.47.9,EN,spelling bee,zero_shot,"The pronouncer, Redlands Middle School Assistant Principal Scott Davis, was shown in one window and the spellers were shown in the others.","Given the online format for this spelling bee, the coaches at the participating schools had a lot more work, so “kudos to them,” said Redlands Middle School teacher Cari Diehl, who organized the event.","It went off smoothly even with the increased number of spellers, she said.",1
train_zero_shot.EN.47.10,EN,spelling bee,zero_shot,"Students have the opportunity to master their school, regional and state bee before being selected to participate in the national bee this May in Washington, D.C.",The spelling bee format took the necessary pandemic precautions in order to allow students to participate in person.,The judges moved from student to student instead of the traditional speller moving up to a shared microphone to spell their word.,1
train_zero_shot.EN.47.11,EN,spelling bee,zero_shot,"He is a voracious reader, and I am confident that his reading has contributed to his ability in spelling.",I am excited that he will be representing Porterdale Elementary School and the Newton County School system in the regional spelling bee.”,"Penny Moseley, director of Elementary Schools for Newton County Schools, said, “I am so impressed by Malachi’s performance in the district spelling bee.”",1
train_zero_shot.EN.47.12,EN,spelling bee,zero_shot,"Charlie Emmett walked away a winner after defeating an eighth grade classmate from the middle school, Natalie Carlisle, who was runner up.","It is exciting to watch our students participate in the system spelling bee each year,” Erin Rehberg, Digital Learning and Media Services Coordinator, said.",This type of academic competition allows our students to put their literary knowledge to the test.,1
train_zero_shot.EN.47.13,EN,spelling bee,zero_shot,"Aimed at enhancing school students’ spelling and reading skills, the annual competition also helps participants boost their vocabulary, strengthen their understanding of the English language and enables them to score higher on any future standardized tests.","Dr. James Mackin Provost of Abu Dhabi University explained that since its inception, the Annual Spelling Bee has received overwhelming response from schools and students who wish to compete to enhance their spelling skills.","The Spelling Bee competition was composed of three rounds, 150 students participated in the first round, out of 50 students qualified for the second round, and then 12 for the third and final round.",1
train_zero_shot.EN.47.14,EN,spelling bee,zero_shot,"The statement extended its warmest appreciations to all who made this year’s event a success, despite the lowest number of turnout due to the pandemic.","The Spelling Bee 2021 National Finals is a celebration of all those who continue to support us throughout our journey of making experiential education part and parcel of Ghana’s education system,” the statement said.","The statement said “The Spelling Bee” Contest had proven to be more than just spelling, however, it continued to impact lives of pupils across the nation and for the first time this year, spellers from marginalised parts of the country participated through the introduction of a virtual platform.",1
train_zero_shot.EN.47.15,EN,spelling bee,zero_shot,"The Spelling Bee 2021 National Finals is a celebration of all those who continue to support us throughout our journey of making experiential education part and parcel of Ghana’s education system,” the statement said.","The statement said “The Spelling Bee” Contest had proven to be more than just spelling, however, it continued to impact lives of pupils across the nation and for the first time this year, spellers from marginalised parts of the country participated through the introduction of a virtual platform.","She said the competition would be televised live on Citi TV on Saturday, February 6, 2021, at 1300 hours.",1
train_zero_shot.EN.47.16,EN,spelling bee,zero_shot,"While there is not a regional or national spelling bee this year, the Orange Schools Elementary and Middle School PTA is providing all of the student spellers with gift cards.",Parent Meredith Glazer served as the word pronouncer and Allison Rozborski was the BMS Spelling Bee program adviser again this year.,"Moreland Hills Elementary School teachers LaShaunta Lake and Amy Lyn Shiever both wrote grants and received full scholarships to the 2021 LitCon conference, formerly known as the Reading Recovery Conference.",1
train_zero_shot.EN.47.17,EN,spelling bee,zero_shot,"They get to learn, and get to expand their vocabulary by about 1,150 words when they participate in the LISD Spelling Bee.""","Aside from expansion of one's vocabulary, the Spelling Bee helps students improve not just spelling but also concepts and English usage that would benefit them for the rest of their lives, Castillon said.","As a Spelling Bee competitor in high school and avid national Spelling Bee spectator, Castillon said that its benefits are carried on throughout academics and the workplace.",1
train_zero_shot.EN.47.18,EN,spelling bee,zero_shot,The Scripps National Spelling Bee introduced the vocabulary component last year at its 86th annual event.,Spelling Bee Director Paige Kimble told CNN in an interview last year that the rule change was a natural extension of the contest.,"The reason for the change is all about extending the bee's commitment to its purpose, which long has been not only to help students improve their spelling, but also to increase the vocabulary, learn concepts and develop correct English usage,"" she said.",1
train_zero_shot.EN.47.19,EN,spelling bee,zero_shot,"The first edition of TSB was in 2007 with only six schools, where Maria Isabel Kubabom of SOS Hermann Gmeiner School, Tema won and went on to represent Ghana in the USA.","Maria's appearance at the 80th Scripps Spelling Bee made history, the first representation of an African at the internationally renowned contest.",Ghana has since then been the only African country to participate at the international level.,1
train_zero_shot.EN.47.20,EN,spelling bee,zero_shot,"I first competed in 2015, and then in 2017 and 2018 I ended up winning the bee for a chance to compete at the national level.","The opportunity to travel to the Scripps National Spelling Bee in Washington, D.C., was one of immense value for me.","I learned a lot through studying for both the regional bee and the national bee, and I still use many of the words I learned.",1
train_zero_shot.EN.203.1,EN,big wig,zero_shot,"He said, ""This trend is inimical to the progress of the party, and has not served as a source of encouragement to our members.""","The meeting was attended by big wig politicians in the zone, including; the Minister of State for Education; Dr Nwajiuba, former Senate President; Ken Nnamani, Minister of State for Environment; Sharon Ikeazor.","Others were the Minister of Labour and Employment; Dr Chris Ngige, Minister of State for Mines and Steel; Dr Uche Ogah, Minister of Foreign Affairs; Chief Geoffrey Onyeama, Senator Orji Uzor Kalu amongst others.",0
train_zero_shot.EN.203.2,EN,big wig,zero_shot,"To truly drive the point of investing home, it is also very important to have sweat equity investors at all stages of your adult life.","Perhaps a bulk of your network cannot offer financial support, big wig connections, or other opportunities that are only available to those with money, but they might be the type of people who can put in the work in other places.",This often looks like people who have large networks themselves crowdsourcing financial support or donations.,0
train_zero_shot.EN.203.3,EN,big wig,zero_shot,You may believe that you are a sports guru and that you can pick winners based purely on your instinctual gift to evaluate teams.,Or maybe you think you are the next big wig day trader who is going to make millions in the stock market.,"Examples exist in society of people we may aspire to be that have beaten the odds and made it to the top of poker, sports betting, and the stock market.",0
